tvg-id;tvg-name;tvg-logo;group-title;nombre;url
Cine Marvel;Cine Marvel;http://ts.tvcluboficial.com/247/marvel_hd/img.jpg;sin grupo;Cine Marvel;http://pe.shortgod.com/colaloca21/tv1.php?id=701.m3u8
Cine Romance;Cine Romance;http://ts.tvcluboficial.com/247/romance_hd/img.jpg;sin grupo;Cine Romance;http://pe.shortgod.com/colaloca21/tv1.php?id=705.m3u8
Cine Terror;Cine Terror;http://ts.tvcluboficial.com/247/terror_hd/img.jpg;sin grupo;Cine Terror;http://pe.shortgod.com/colaloca21/tv1.php?id=704.m3u8
Cinecanal;Cinecanal;http://x.playerlatino.live/cinecanal.png;sin grupo;Cinecanal;http://pe.shortgod.com/colaloca21/tv1.php?id=479.m3u8
Cinemax;Cinemax;http://x.playerlatino.live/cinemax.png;sin grupo;Cinemax;http://pe.shortgod.com/colaloca21/tv1.php?id=638.m3u8
Comedy Central;Comedy Central;http://x.playerlatino.live/comedycentral.png;sin grupo;Comedy Central;http://pe.shortgod.com/colaloca21/tv1.php?id=480.m3u8
De Pelicula;De Pelicula;http://x.playerlatino.live/depelicula.png;sin grupo;De Pelicula;http://pe.shortgod.com/colaloca21/tv1.php?id=481.m3u8
DirectTV Sports Peru;DirectTV Sports Peru;http://x.playerlatino.live/directvsports.png;sin grupo;DirectTV Sports Peru;http://pe.shortgod.com/colaloca21/tv1.php?id=879.m3u8
Discovery Channel;Discovery Channel;http://x.playerlatino.live/discoverychannel.png;sin grupo;Discovery Channel;http://pe.shortgod.com/colaloca21/tv1.php?id=639.m3u8
Discovery H&H;Discovery H&H;http://x.playerlatino.live/discoveryhh.png;sin grupo;Discovery H&H;http://pe.shortgod.com/colaloca21/tv1.php?id=640.m3u8
Discovery Kids;Discovery Kids;http://x.playerlatino.live/discoverykids.png;sin grupo;Discovery Kids;http://pe.shortgod.com/colaloca21/tv1.php?id=641.m3u8
Discovery Turbo;Discovery Turbo;http://x.playerlatino.live/discoveryturbo.png;sin grupo;Discovery Turbo;http://pe.shortgod.com/colaloca21/tv1.php?id=727.m3u8
Disney Junior;Disney Junior;http://x.playerlatino.live/disneyjr.png;sin grupo;Disney Junior;http://pe.shortgod.com/colaloca21/tv1.php?id=826.m3u8
Disney XD;Disney XD;http://x.playerlatino.live/disneyxd.png;sin grupo;Disney XD;http://pe.shortgod.com/colaloca21/tv1.php?id=827.m3u8
E!;E!;http://x.playerlatino.live/e.png;sin grupo;E!;http://pe.shortgod.com/colaloca21/tv1.php?id=483.m3u8
ESPN 2;ESPN 2;http://x.playerlatino.live/espn2.png;sin grupo;ESPN 2;http://pe.shortgod.com/colaloca21/tv1.php?id=484.m3u8
ESPN 3;ESPN 3;http://x.playerlatino.live/espn3.png;sin grupo;ESPN 3;http://pe.shortgod.com/colaloca21/tv1.php?id=485.m3u8
ESPN;ESPN;http://x.playerlatino.live/espn.png;sin grupo;ESPN;http://pe.shortgod.com/colaloca21/tv1.php?id=486.m3u8
ESPN Plus;ESPN Plus;http://x.playerlatino.live/espnplus.png;sin grupo;ESPN Plus;http://pe.shortgod.com/colaloca21/tv1.php?id=487.m3u8
Film & Arts;Film & Arts;http://x.playerlatino.live/filmarts.png;sin grupo;Film & Arts;http://pe.shortgod.com/colaloca21/tv1.php?id=149.m3u8
Film & Arts EN);Film & Arts EN);http://x.playerlatino.live/filmarts.png;sin grupo;Film & Arts EN);http://pe.shortgod.com/colaloca21/tv1.php?id=729.m3u8
Fox Sports 2 Argentina;Fox Sports 2 Argentina;http://x.playerlatino.live/foxsports2.png;sin grupo;Fox Sports 2 Argentina;http://pe.shortgod.com/colaloca21/tv1.php?id=770.m3u8
Fox Sports 2;Fox Sports 2;http://x.playerlatino.live/foxsports2.png;sin grupo;Fox Sports 2;http://pe.shortgod.com/colaloca21/tv1.php?id=494.m3u8
Fox Sports 3;Fox Sports 3;http://x.playerlatino.live/foxsports3.png;sin grupo;Fox Sports 3;http://pe.shortgod.com/colaloca21/tv1.php?id=839.m3u8
Fox Sports Argentina;Fox Sports Argentina;http://x.playerlatino.live/foxsports.png;sin grupo;Fox Sports Argentina;http://pe.shortgod.com/colaloca21/tv1.php?id=769.m3u8
Fox Sports;Fox Sports;http://x.playerlatino.live/foxsports.png;sin grupo;Fox Sports;http://pe.shortgod.com/colaloca21/tv1.php?id=493.m3u8
Fox Sports Premium;Fox Sports Premium;http://x.playerlatino.live/foxsportspremium.png;sin grupo;Fox Sports Premium;http://pe.shortgod.com/colaloca21/tv1.php?id=658.m3u8
FX;FX;http://x.playerlatino.live/fx.png;sin grupo;FX;http://pe.shortgod.com/colaloca21/tv1.php?id=495.m3u8
FXM;FXM;http://x.playerlatino.live/fxm.png;sin grupo;FXM;http://pe.shortgod.com/colaloca21/tv1.php?id=488.m3u8
Gala TV;Gala TV;http://x.playerlatino.live/galatv.png;sin grupo;Gala TV;http://pe.shortgod.com/colaloca21/tv1.php?id=651.m3u8
Gol TV;Gol TV;http://x.playerlatino.live/goltv.png;sin grupo;Gol TV;http://pe.shortgod.com/colaloca21/tv1.php?id=514.m3u8
Golden;Golden;http://x.playerlatino.live/golden.png;sin grupo;Golden;http://pe.shortgod.com/colaloca21/tv1.php?id=496.m3u8
HBO 2;HBO 2;http://x.playerlatino.live/hbo2.png;sin grupo;HBO 2;http://pe.shortgod.com/colaloca21/tv1.php?id=732.m3u8
HBO 2 EN);HBO 2 EN);http://x.playerlatino.live/hbo2.png;sin grupo;HBO 2 EN);http://pe.shortgod.com/colaloca21/tv1.php?id=733.m3u8
HBO;HBO;http://x.playerlatino.live/hbo.png;sin grupo;HBO;http://pe.shortgod.com/colaloca21/tv1.php?id=654.m3u8
HBO Plus;HBO Plus;http://x.playerlatino.live/hboplus.png;sin grupo;HBO Plus;http://pe.shortgod.com/colaloca21/tv1.php?id=655.m3u8
HBO Plus Oeste;HBO Plus Oeste;http://x.playerlatino.live/hboplus.png;sin grupo;HBO Plus Oeste;http://pe.shortgod.com/colaloca21/tv1.php?id=728.m3u8
History Channel;History Channel;http://x.playerlatino.live/history.png;sin grupo;History Channel;http://pe.shortgod.com/colaloca21/tv1.php?id=642.m3u8
Imagen TelevisiÃ³n;Imagen TelevisiÃ³n;http://x.playerlatino.live/imagentv.png;sin grupo;Imagen TelevisiÃ³n;http://pe.shortgod.com/colaloca21/tv1.php?id=643.m3u8
Investigation Discovery;Investigation Discovery;http://x.playerlatino.live/investigationdiscovery.png;sin grupo;Investigation Discovery;http://pe.shortgod.com/colaloca21/tv1.php?id=825.m3u8
Max Prime;Max Prime;http://x.playerlatino.live/play.png;sin grupo;Max Prime;http://pe.shortgod.com/colaloca21/tv1.php?id=730.m3u8
Max Up;Max Up;http://x.playerlatino.live/play.png;sin grupo;Max Up;http://pe.shortgod.com/colaloca21/tv1.php?id=659.m3u8
MTV;MTV;http://x.playerlatino.live/mtv.png;sin grupo;MTV;http://pe.shortgod.com/colaloca21/tv1.php?id=828.m3u8
Nat Geo;Nat Geo;http://x.playerlatino.live/natgeo.png;sin grupo;Nat Geo;http://pe.shortgod.com/colaloca21/tv1.php?id=644.m3u8
Nat Geo Wild;Nat Geo Wild;http://x.playerlatino.live/natgeowild.png;sin grupo;Nat Geo Wild;http://pe.shortgod.com/colaloca21/tv1.php?id=497.m3u8
Nick 2;Nick 2;http://x.playerlatino.live/nick2.png;sin grupo;Nick 2;http://pe.shortgod.com/colaloca21/tv1.php?id=646.m3u8
Nick;Nick;http://x.playerlatino.live/nick.png;sin grupo;Nick;http://pe.shortgod.com/colaloca21/tv1.php?id=645.m3u8
Nick JR;Nick JR;http://x.playerlatino.live/nickjr.png;sin grupo;Nick JR;http://pe.shortgod.com/colaloca21/tv1.php?id=829.m3u8
Paramount;Paramount;http://x.playerlatino.live/paramount.png;sin grupo;Paramount;http://pe.shortgod.com/colaloca21/tv1.php?id=647.m3u8
Pasiones;Pasiones;http://x.playerlatino.live/pasiones.png;sin grupo;Pasiones;http://pe.shortgod.com/colaloca21/tv1.php?id=755.m3u8
RT;RT;http://x.playerlatino.live/rt.png;sin grupo;RT;http://pe.shortgod.com/colaloca21/tv1.php?id=142.m3u8
Sony;Sony;http://x.playerlatino.live/sony.png;sin grupo;Sony;http://pe.shortgod.com/colaloca21/tv1.php?id=498.m3u8
Space;Space;http://x.playerlatino.live/space.png;sin grupo;Space;http://pe.shortgod.com/colaloca21/tv1.php?id=499.m3u8
Star Action;Star Action;http://x.playerlatino.live/star_action.png;sin grupo;Star Action;http://pe.shortgod.com/colaloca21/tv1.php?id=490.m3u8
Star Fun;Star Fun;http://x.playerlatino.live/star_fun.png;sin grupo;Star Fun;http://pe.shortgod.com/colaloca21/tv1.php?id=840.m3u8
Star;Star;http://x.playerlatino.live/star.png;sin grupo;Star;http://pe.shortgod.com/colaloca21/tv1.php?id=489.m3u8
Star Hits;Star Hits;http://x.playerlatino.live/star_hits.png;sin grupo;Star Hits;http://pe.shortgod.com/colaloca21/tv1.php?id=491.m3u8
Star Life;Star Life;http://x.playerlatino.live/star_life.png;sin grupo;Star Life;http://pe.shortgod.com/colaloca21/tv1.php?id=652.m3u8
Star Series;Star Series;http://x.playerlatino.live/star_series.png;sin grupo;Star Series;http://pe.shortgod.com/colaloca21/tv1.php?id=492.m3u8
Starz;Starz;http://x.playerlatino.live/starz_hd.png;sin grupo;Starz;http://pe.shortgod.com/colaloca21/tv1.php?id=685.m3u8
Studio Universal;Studio Universal;http://x.playerlatino.live/studiouniversal.png;sin grupo;Studio Universal;http://pe.shortgod.com/colaloca21/tv1.php?id=830.m3u8
SyFy;SyFy;http://x.playerlatino.live/syfy.png;sin grupo;SyFy;http://pe.shortgod.com/colaloca21/tv1.php?id=648.m3u8
TBS Very Funny;TBS Very Funny;http://x.playerlatino.live/tbs.png;sin grupo;TBS Very Funny;http://pe.shortgod.com/colaloca21/tv1.php?id=831.m3u8
Telehit;Telehit;http://x.playerlatino.live/telehitmusica.png;sin grupo;Telehit;http://pe.shortgod.com/colaloca21/tv1.php?id=649.m3u8
Telemundo;Telemundo;http://x.playerlatino.live/telemundo.png;sin grupo;Telemundo;http://pe.shortgod.com/colaloca21/tv1.php?id=660.m3u8
Tlnovelas;Tlnovelas;http://x.playerlatino.live/tlnovelas.png;sin grupo;Tlnovelas;http://pe.shortgod.com/colaloca21/tv1.php?id=832.m3u8
TNT;TNT;http://x.playerlatino.live/tnt.png;sin grupo;TNT;http://pe.shortgod.com/colaloca21/tv1.php?id=500.m3u8
TNT Series;TNT Series;http://x.playerlatino.live/tntseries.png;sin grupo;TNT Series;http://pe.shortgod.com/colaloca21/tv1.php?id=650.m3u8
TruTv;TruTv;http://x.playerlatino.live/trutv.png;sin grupo;TruTv;http://pe.shortgod.com/colaloca21/tv1.php?id=501.m3u8
TUDN;TUDN;http://x.playerlatino.live/tudn.png;sin grupo;TUDN;http://pe.shortgod.com/colaloca21/tv1.php?id=801.m3u8
TUDN USA;TUDN USA;http://x.playerlatino.live/tudn.png;sin grupo;TUDN USA;http://pe.shortgod.com/colaloca21/tv1.php?id=821.m3u8
Unicable;Unicable;http://x.playerlatino.live/unicable.png;sin grupo;Unicable;http://pe.shortgod.com/colaloca21/tv1.php?id=653.m3u8
Universal;Universal;http://x.playerlatino.live/universal.png;sin grupo;Universal;http://pe.shortgod.com/colaloca21/tv1.php?id=502.m3u8
VH1;VH1;http://x.playerlatino.live/vh1.png;sin grupo;VH1;http://pe.shortgod.com/colaloca21/tv1.php?id=632.m3u8
Warner Channel;Warner Channel;http://x.playerlatino.live/warnerchannel.png;sin grupo;Warner Channel;http://pe.shortgod.com/colaloca21/tv1.php?id=503.m3u8
Win Sports +;Win Sports +;http://x.playerlatino.live/winsportsplus.png;sin grupo;Win Sports +;http://pe.shortgod.com/colaloca21/tv1.php?id=881.m3u8
Win Sports +;Win Sports +;http://x.playerlatino.live/winsportsplus.png;sin grupo;Win Sports +;http://pe.shortgod.com/colaloca21/tv1.php?id=802.m3u8
Win Sports;Win Sports;http://x.playerlatino.live/winsports.png;sin grupo;Win Sports;http://pe.shortgod.com/colaloca21/tv1.php?id=754.m3u8
Uruguay | Latina TV;Uruguay | Latina TV;http://x.playerlatino.live/latinatv.png;sin grupo;Uruguay | Latina TV;http://pe.shortgod.com/colaloca21/tv1.php?id=782.m3u8
Uruguay | Tele;Uruguay | Tele;http://x.playerlatino.live/play.png;sin grupo;Uruguay | Tele;http://pe.shortgod.com/colaloca21/tv1.php?id=778.m3u8
Uruguay | VTV Uruaguay;Uruguay | VTV Uruaguay;http://x.playerlatino.live/vtv.png;sin grupo;Uruguay | VTV Uruaguay;http://pe.shortgod.com/colaloca21/tv1.php?id=708.m3u8
Canal UCL;Canal UCL;;sin grupo;Canal UCL;http://pe.shortgod.com/colaloca21/tv2.php?id=174575
CANAL 4 TREINTA Y TRES;CANAL 4 TREINTA Y TRES;;sin grupo;CANAL 4 TREINTA Y TRES;http://pe.shortgod.com/colaloca21/tv2.php?id=174576
CANAL 4 PAYSANDU;CANAL 4 PAYSANDU;;sin grupo;CANAL 4 PAYSANDU;http://pe.shortgod.com/colaloca21/tv2.php?id=174577
CANAL 4 PAYSANDU;CANAL 4 PAYSANDU;;sin grupo;CANAL 4 PAYSANDU;http://pe.shortgod.com/colaloca21/tv2.php?id=174578
Canal 7;Canal 7;;sin grupo;Canal 7;http://pe.shortgod.com/colaloca21/tv2.php?id=174579
CANAL 7 PUNTA;CANAL 7 PUNTA;;sin grupo;CANAL 7 PUNTA;http://pe.shortgod.com/colaloca21/tv2.php?id=174580
CANAL 8 RIVERA;CANAL 8 RIVERA;;sin grupo;CANAL 8 RIVERA;http://pe.shortgod.com/colaloca21/tv2.php?id=174581
CANAL 9 TELEROCHA;CANAL 9 TELEROCHA;;sin grupo;CANAL 9 TELEROCHA;http://pe.shortgod.com/colaloca21/tv2.php?id=174582
CANAL 9 TELEROCHA;CANAL 9 TELEROCHA;;sin grupo;CANAL 9 TELEROCHA;http://pe.shortgod.com/colaloca21/tv2.php?id=174583
CANAL 12 MELO;CANAL 12 MELO;;sin grupo;CANAL 12 MELO;http://pe.shortgod.com/colaloca21/tv2.php?id=174584
CÃ¡MARA DE REPRESENTANTES;CÃ¡MARA DE REPRESENTANTES;;sin grupo;CÃ¡MARA DE REPRESENTANTES;http://pe.shortgod.com/colaloca21/tv2.php?id=174585
LATINA Y PAYSANDU;LATINA Y PAYSANDU;;sin grupo;LATINA Y PAYSANDU;http://pe.shortgod.com/colaloca21/tv2.php?id=174586
PRESIDENCIA URUGUAY;PRESIDENCIA URUGUAY;;sin grupo;PRESIDENCIA URUGUAY;http://pe.shortgod.com/colaloca21/tv2.php?id=174587
TELESUR;TELESUR;;sin grupo;TELESUR;http://pe.shortgod.com/colaloca21/tv2.php?id=174588
TELESUR;TELESUR;;sin grupo;TELESUR;http://pe.shortgod.com/colaloca21/tv2.php?id=174589
MaroÃ±as;MaroÃ±as;;sin grupo;MaroÃ±as;http://pe.shortgod.com/colaloca21/tv2.php?id=174590
;;;sin grupo;;http://pe.shortgod.com/colaloca21/tv2.php?id=174591
VTV;VTV;;sin grupo;VTV;http://pe.shortgod.com/colaloca21/tv2.php?id=174592
VTV;VTV;;sin grupo;VTV;http://pe.shortgod.com/colaloca21/tv2.php?id=174593
VTV PLUS;VTV PLUS;;sin grupo;VTV PLUS;http://pe.shortgod.com/colaloca21/tv2.php?id=174594
VTV PLUS.;VTV PLUS.;;sin grupo;VTV PLUS.;http://pe.shortgod.com/colaloca21/tv2.php?id=174595
VTV PLUS HQ;VTV PLUS HQ;;sin grupo;VTV PLUS HQ;http://pe.shortgod.com/colaloca21/tv2.php?id=174596
AMC;AMC;;sin grupo;AMC;http://pe.shortgod.com/colaloca21/tv2.php?id=174961
Animal Planet;Animal Planet;;sin grupo;Animal Planet;http://pe.shortgod.com/colaloca21/tv2.php?id=174962
Antena 3;Antena 3;;sin grupo;Antena 3;http://pe.shortgod.com/colaloca21/tv2.php?id=174963
Atrescine;Atrescine;;sin grupo;Atrescine;http://pe.shortgod.com/colaloca21/tv2.php?id=174964
Atreseries;Atreseries;;sin grupo;Atreseries;http://pe.shortgod.com/colaloca21/tv2.php?id=174965
AXN;AXN;;sin grupo;AXN;http://pe.shortgod.com/colaloca21/tv2.php?id=174966
Baby TV;Baby TV;;sin grupo;Baby TV;http://pe.shortgod.com/colaloca21/tv2.php?id=174967
Caracol TV;Caracol TV;;sin grupo;Caracol TV;http://pe.shortgod.com/colaloca21/tv2.php?id=174970
Cartoon Network;Cartoon Network;;sin grupo;Cartoon Network;http://pe.shortgod.com/colaloca21/tv2.php?id=174971
Cartoonito;Cartoonito;;sin grupo;Cartoonito;http://pe.shortgod.com/colaloca21/tv2.php?id=174972
Cine Latino;Cine Latino;;sin grupo;Cine Latino;http://pe.shortgod.com/colaloca21/tv2.php?id=174973
Cinecanal;Cinecanal;;sin grupo;Cinecanal;http://pe.shortgod.com/colaloca21/tv2.php?id=174974
Cinemax;Cinemax;;sin grupo;Cinemax;http://pe.shortgod.com/colaloca21/tv2.php?id=174975
City TV;City TV;;sin grupo;City TV;http://pe.shortgod.com/colaloca21/tv2.php?id=174976
CNN en EspaÃ±ol;CNN en EspaÃ±ol;;sin grupo;CNN en EspaÃ±ol;http://pe.shortgod.com/colaloca21/tv2.php?id=174977
CNN Internacional;CNN Internacional;;sin grupo;CNN Internacional;http://pe.shortgod.com/colaloca21/tv2.php?id=174978
Comedy Central;Comedy Central;;sin grupo;Comedy Central;http://pe.shortgod.com/colaloca21/tv2.php?id=174979
Discovery Channel;Discovery Channel;;sin grupo;Discovery Channel;http://pe.shortgod.com/colaloca21/tv2.php?id=174980
Discovery Turbo;Discovery Turbo;;sin grupo;Discovery Turbo;http://pe.shortgod.com/colaloca21/tv2.php?id=174981
Discovery Home & Health;Discovery Home & Health;;sin grupo;Discovery Home & Health;http://pe.shortgod.com/colaloca21/tv2.php?id=174982
Discovery ID;Discovery ID;;sin grupo;Discovery ID;http://pe.shortgod.com/colaloca21/tv2.php?id=174983
Discovery Kids;Discovery Kids;;sin grupo;Discovery Kids;http://pe.shortgod.com/colaloca21/tv2.php?id=174984
Discovery Theater;Discovery Theater;;sin grupo;Discovery Theater;http://pe.shortgod.com/colaloca21/tv2.php?id=174985
Discovery World Pan-Regional;Discovery World Pan-Regional;;sin grupo;Discovery World Pan-Regional;http://pe.shortgod.com/colaloca21/tv2.php?id=174986
Disney JR Sur);Disney JR Sur);;sin grupo;Disney JR Sur);http://pe.shortgod.com/colaloca21/tv2.php?id=174988
DNews;DNews;;sin grupo;DNews;http://pe.shortgod.com/colaloca21/tv2.php?id=174989
DSPORTS COL);DSPORTS COL);;sin grupo;DSPORTS COL);http://pe.shortgod.com/colaloca21/tv2.php?id=174990
DSPORTS 2;DSPORTS 2;;sin grupo;DSPORTS 2;http://pe.shortgod.com/colaloca21/tv2.php?id=174991
DSPORTS HIGHLIGHTS;DSPORTS HIGHLIGHTS;;sin grupo;DSPORTS HIGHLIGHTS;http://pe.shortgod.com/colaloca21/tv2.php?id=174993
DSPORTS+;DSPORTS+;;sin grupo;DSPORTS+;http://pe.shortgod.com/colaloca21/tv2.php?id=174994
DTV Eventos ocasionales 2;DTV Eventos ocasionales 2;;sin grupo;DTV Eventos ocasionales 2;http://pe.shortgod.com/colaloca21/tv2.php?id=174995
DTV Eventos ocasionales 6;DTV Eventos ocasionales 6;;sin grupo;DTV Eventos ocasionales 6;http://pe.shortgod.com/colaloca21/tv2.php?id=174996
E! Entertainment;E! Entertainment;;sin grupo;E! Entertainment;http://pe.shortgod.com/colaloca21/tv2.php?id=174997
El Gourmet;El Gourmet;;sin grupo;El Gourmet;http://pe.shortgod.com/colaloca21/tv2.php?id=174998
El Tiempo;El Tiempo;;sin grupo;El Tiempo;http://pe.shortgod.com/colaloca21/tv2.php?id=174999
ESPN 2 Colombia;ESPN 2 Colombia;;sin grupo;ESPN 2 Colombia;http://pe.shortgod.com/colaloca21/tv2.php?id=175001
ESPN 3 Andina;ESPN 3 Andina;;sin grupo;ESPN 3 Andina;http://pe.shortgod.com/colaloca21/tv2.php?id=175002
ESPN 4 Sur;ESPN 4 Sur;;sin grupo;ESPN 4 Sur;http://pe.shortgod.com/colaloca21/tv2.php?id=175003
ESPN EXTRA SOUTH;ESPN EXTRA SOUTH;;sin grupo;ESPN EXTRA SOUTH;http://pe.shortgod.com/colaloca21/tv2.php?id=175005
Europa Europa;Europa Europa;;sin grupo;Europa Europa;http://pe.shortgod.com/colaloca21/tv2.php?id=175006
Film & Arts;Film & Arts;;sin grupo;Film & Arts;http://pe.shortgod.com/colaloca21/tv2.php?id=175007
Food Network;Food Network;;sin grupo;Food Network;http://pe.shortgod.com/colaloca21/tv2.php?id=175008
FOX Sports 2;FOX Sports 2;;sin grupo;FOX Sports 2;http://pe.shortgod.com/colaloca21/tv2.php?id=175009
FOX Sports 3;FOX Sports 3;;sin grupo;FOX Sports 3;http://pe.shortgod.com/colaloca21/tv2.php?id=175010
FX Colombia;FX Colombia;;sin grupo;FX Colombia;http://pe.shortgod.com/colaloca21/tv2.php?id=175011
Glitz;Glitz;;sin grupo;Glitz;http://pe.shortgod.com/colaloca21/tv2.php?id=175012
Golf Channel;Golf Channel;;sin grupo;Golf Channel;http://pe.shortgod.com/colaloca21/tv2.php?id=175013
HBO 2;HBO 2;;sin grupo;HBO 2;http://pe.shortgod.com/colaloca21/tv2.php?id=175014
HBO Family;HBO Family;;sin grupo;HBO Family;http://pe.shortgod.com/colaloca21/tv2.php?id=175015
History 2;History 2;;sin grupo;History 2;http://pe.shortgod.com/colaloca21/tv2.php?id=175016
History Channel;History Channel;;sin grupo;History Channel;http://pe.shortgod.com/colaloca21/tv2.php?id=175017
HOLATV;HOLATV;;sin grupo;HOLATV;http://pe.shortgod.com/colaloca21/tv2.php?id=175018
Lifetime;Lifetime;;sin grupo;Lifetime;http://pe.shortgod.com/colaloca21/tv2.php?id=175021
Mas Chic;Mas Chic;;sin grupo;Mas Chic;http://pe.shortgod.com/colaloca21/tv2.php?id=175022
MTV;MTV;;sin grupo;MTV;http://pe.shortgod.com/colaloca21/tv2.php?id=175023
Nick Jr;Nick Jr;;sin grupo;Nick Jr;http://pe.shortgod.com/colaloca21/tv2.php?id=175025
Nickelodeon;Nickelodeon;;sin grupo;Nickelodeon;http://pe.shortgod.com/colaloca21/tv2.php?id=175026
Paramount Network;Paramount Network;;sin grupo;Paramount Network;http://pe.shortgod.com/colaloca21/tv2.php?id=175028
RCN COL);RCN COL);;sin grupo;RCN COL);http://pe.shortgod.com/colaloca21/tv2.php?id=175031
NTN) Nuestra Tele Noticias 24;NTN) Nuestra Tele Noticias 24;;sin grupo;NTN) Nuestra Tele Noticias 24;http://pe.shortgod.com/colaloca21/tv2.php?id=175032
Star Channel COL);Star Channel COL);;sin grupo;Star Channel COL);http://pe.shortgod.com/colaloca21/tv2.php?id=175035
Studio Universal;Studio Universal;;sin grupo;Studio Universal;http://pe.shortgod.com/colaloca21/tv2.php?id=175036
TBS;TBS;;sin grupo;TBS;http://pe.shortgod.com/colaloca21/tv2.php?id=175037
HBO;HBO;;sin grupo;HBO;http://pe.shortgod.com/colaloca21/tv2.php?id=175038
HBO Plus;HBO Plus;;sin grupo;HBO Plus;http://pe.shortgod.com/colaloca21/tv2.php?id=175039
HBO Signature;HBO Signature;;sin grupo;HBO Signature;http://pe.shortgod.com/colaloca21/tv2.php?id=175040
HGTV;HGTV;;sin grupo;HGTV;http://pe.shortgod.com/colaloca21/tv2.php?id=175041
National Geographic Latam;National Geographic Latam;;sin grupo;National Geographic Latam;http://pe.shortgod.com/colaloca21/tv2.php?id=175042
Sony;Sony;;sin grupo;Sony;http://pe.shortgod.com/colaloca21/tv2.php?id=175043
Sony Movies;Sony Movies;;sin grupo;Sony Movies;http://pe.shortgod.com/colaloca21/tv2.php?id=175044
SyFy;SyFy;;sin grupo;SyFy;http://pe.shortgod.com/colaloca21/tv2.php?id=175045
Smithsonian Channel;Smithsonian Channel;;sin grupo;Smithsonian Channel;http://pe.shortgod.com/colaloca21/tv2.php?id=175046
I-SAT;I-SAT;;sin grupo;I-SAT;http://pe.shortgod.com/colaloca21/tv2.php?id=175047
Telemundo Internacional;Telemundo Internacional;;sin grupo;Telemundo Internacional;http://pe.shortgod.com/colaloca21/tv2.php?id=175048
TLC;TLC;;sin grupo;TLC;http://pe.shortgod.com/colaloca21/tv2.php?id=175049
TNT;TNT;;sin grupo;TNT;http://pe.shortgod.com/colaloca21/tv2.php?id=175050
TNT Series;TNT Series;;sin grupo;TNT Series;http://pe.shortgod.com/colaloca21/tv2.php?id=175051
Trutv;Trutv;;sin grupo;Trutv;http://pe.shortgod.com/colaloca21/tv2.php?id=175052
Turner Classic Movies;Turner Classic Movies;;sin grupo;Turner Classic Movies;http://pe.shortgod.com/colaloca21/tv2.php?id=175053
Universal Channel;Universal Channel;;sin grupo;Universal Channel;http://pe.shortgod.com/colaloca21/tv2.php?id=175055
Universal Cinema;Universal Cinema;;sin grupo;Universal Cinema;http://pe.shortgod.com/colaloca21/tv2.php?id=175056
Universal Comedy;Universal Comedy;;sin grupo;Universal Comedy;http://pe.shortgod.com/colaloca21/tv2.php?id=175058
Universal Crime;Universal Crime;;sin grupo;Universal Crime;http://pe.shortgod.com/colaloca21/tv2.php?id=175059
Universal Premiere;Universal Premiere;;sin grupo;Universal Premiere;http://pe.shortgod.com/colaloca21/tv2.php?id=175060
Universal Reality;Universal Reality;;sin grupo;Universal Reality;http://pe.shortgod.com/colaloca21/tv2.php?id=175062
Warner Channel;Warner Channel;;sin grupo;Warner Channel;http://pe.shortgod.com/colaloca21/tv2.php?id=175063
Win Sports COL);Win Sports COL);;sin grupo;Win Sports COL);http://pe.shortgod.com/colaloca21/tv2.php?id=175064
Win Sports Premium COL);Win Sports Premium COL);;sin grupo;Win Sports Premium COL);http://pe.shortgod.com/colaloca21/tv2.php?id=175065
DirecTV Eventos 1;DirecTV Eventos 1;;sin grupo;DirecTV Eventos 1;http://pe.shortgod.com/colaloca21/tv2.php?id=175066
DirecTV Eventos 3;DirecTV Eventos 3;;sin grupo;DirecTV Eventos 3;http://pe.shortgod.com/colaloca21/tv2.php?id=175067
DirecTV Eventos 5;DirecTV Eventos 5;;sin grupo;DirecTV Eventos 5;http://pe.shortgod.com/colaloca21/tv2.php?id=175068
DirecTV Eventos 7;DirecTV Eventos 7;;sin grupo;DirecTV Eventos 7;http://pe.shortgod.com/colaloca21/tv2.php?id=175069
Canal Uno;Canal Uno;;sin grupo;Canal Uno;http://pe.shortgod.com/colaloca21/tv2.php?id=175150
ECUADOR TV 7;ECUADOR TV 7;;sin grupo;ECUADOR TV 7;http://pe.shortgod.com/colaloca21/tv2.php?id=175151
Canela TV;Canela TV;;sin grupo;Canela TV;http://pe.shortgod.com/colaloca21/tv2.php?id=175152
Ecuador TV á¶;Ecuador TV á¶;;sin grupo;Ecuador TV á¶;http://pe.shortgod.com/colaloca21/tv2.php?id=175153
Gamavision á¶;Gamavision á¶;;sin grupo;Gamavision á¶;http://pe.shortgod.com/colaloca21/tv2.php?id=175156
Oromar TV á¶;Oromar TV á¶;;sin grupo;Oromar TV á¶;http://pe.shortgod.com/colaloca21/tv2.php?id=175159
RTS á¶;RTS á¶;;sin grupo;RTS á¶;http://pe.shortgod.com/colaloca21/tv2.php?id=175162
TC Television á¶;TC Television á¶;;sin grupo;TC Television á¶;http://pe.shortgod.com/colaloca21/tv2.php?id=175165
ECUADOR | Teleamazonas Sierra;ECUADOR | Teleamazonas Sierra;;sin grupo;ECUADOR | Teleamazonas Sierra;http://pe.shortgod.com/colaloca21/tv2.php?id=175168
