canal,logo,fecha,hora,titulo,descripcion,tipo,categoria,imagen
La 1,https://www.tvguia.es/sites/default/files/logo/la-1.png,Lunes 30 de octubre,0:25 - 02:10,300,"Jerjes, emperador de Persia, trataba de conquistar Grecia. Atenas consiguió convencer a Leónidas I, rey de Esparta, para que participase en la guerra contra los persas para defender su tierra. Así, el rey Leónidas y 300 espartanos se enfrentaron a un ejército persa inmensamente superior.",Cine,Cine| Acción (+18)| USA| 2006,https://www.tvguia.es/sites/default/files/styles/200x000/public/program/300.jpg?itok=nviL8pNI
La 1,https://www.tvguia.es/sites/default/files/logo/la-1.png,Lunes 30 de octubre,2:10 - 03:55,Cocodrilo Dundee II,"Mick Dundee, un cazador de cocodrilos australiano, ve cómo su mujer, la periodista que lo descubrió, es acosada por unos gánsteres neoyorquinos. Para protegerla, Mick decide viajar con ella a Australia, hasta donde les siguen los criminales.",Cine,Cine| Aventura (apto para todos los públicos)| AUS| USA| 1988,https://www.tvguia.es/sites/default/files/styles/200x000/public/program/cocodrilo-dundee-ii.jpg?itok=DWmAP1dz
La 1,https://www.tvguia.es/sites/default/files/logo/la-1.png,Lunes 30 de octubre,3:55 - 06:00,Noticias 24 horas,"Programa que informa de la actualidad en bloques de noticias de media hora de duración que tratan temática nacional e internacional, sociedad, cultura, economía, deportes e información meteorológica.",Informativo,Informativo| Noticias (apto para todos los públicos),https://imgs.nestimg.com/casa_chalet_en_venta_en_carballo_5070018692436938291.jpg
La 1,https://www.tvguia.es/sites/default/files/logo/la-1.png,Lunes 30 de octubre,6:00 - 08:00,Telediario matinal,"Incluye El tiempo. Programa que repasa todas las noticias de interés general, nacionales, internacionales, así como deportivas.",Informativo,Informativo| Noticias (apto para todos los públicos),https://imgs.nestimg.com/casa_chalet_en_venta_en_carballo_5070018692436938291.jpg
La 1,https://www.tvguia.es/sites/default/files/logo/la-1.png,Lunes 30 de octubre,8:00 - 10:40,La hora de La 1,"Programa de análisis, debate y entrevistas, presidido por el rigor, ágil y apartado del ruido y la polarización. Durante cada entrega, se narra la actualidad de forma dinámica, entretenida y amena, con vocación de servicio público.",Magacín de actualidad,Magacín de actualidad (+16),https://imgs.nestimg.com/casa_chalet_en_venta_en_carballo_5070018692436938291.jpg
La 1,https://www.tvguia.es/sites/default/files/logo/la-1.png,Lunes 30 de octubre,10:40 - 14:00,Mañaneros,"Formato que incluye reportajes y conexiones en directo para contar historias de actualidad, con un amplio equipo de reporteros, colaboradores y protagonistas. Además, el espacio ofrece información en tiempo real desde los lugares donde suceden las noticias, con un tono ágil, distendido y cercano.",Magacín de actualidad,Magacín de actualidad (+16),https://imgs.nestimg.com/casa_chalet_en_venta_en_carballo_5070018692436938291.jpg
La 1,https://www.tvguia.es/sites/default/files/logo/la-1.png,Lunes 30 de octubre,14:00 - 14:10,Informativo territorial,Espacio dedicado a la información autonómica.,Informativo,Informativo| Noticias (apto para todos los públicos),https://imgs.nestimg.com/casa_chalet_en_venta_en_carballo_5070018692436938291.jpg
La 1,https://www.tvguia.es/sites/default/files/logo/la-1.png,Lunes 30 de octubre,14:10 - 15:00,Ahora o nunca,"Espacio que presume de la riqueza de España con el objetivo de animar a los espectadores a disfrutarla y a conservarla para garantizar que siga existiendo para las futuras generaciones. El programa realiza un viaje por el patrimonio natural, cultural, gastronómico, histórico y turístico, entre muchos otros, para encontrar a las personas que lo conocen, lo cuidan y lo mantienen vivo por sus oficios, por sus aficiones o por su forma de vida diaria.",Magacín,Magacín (apto para todos los públicos),https://www.tvguia.es/sites/default/files/styles/200x000/public/program/ahora-o-nunca.jpg?itok=WsCF8-8h
La 1,https://www.tvguia.es/sites/default/files/logo/la-1.png,Lunes 30 de octubre,15:00 - 15:50,Telediario 1,"Incluye El tiempo. Espacio dedicado a la información de actualidad nacional, internacional y deportiva.",Informativo,Informativo| Noticias (apto para todos los públicos),https://imgs.nestimg.com/casa_chalet_en_venta_en_carballo_5070018692436938291.jpg
La 1,https://www.tvguia.es/sites/default/files/logo/la-1.png,Lunes 30 de octubre,15:50 - 16:15,Informativo territorial,Espacio dedicado a la información autonómica.,Informativo,Informativo| Noticias (apto para todos los públicos),https://imgs.nestimg.com/casa_chalet_en_venta_en_carballo_5070018692436938291.jpg
La 1,https://www.tvguia.es/sites/default/files/logo/la-1.png,Lunes 30 de octubre,16:15 - 16:30,El tiempo,Programación con información meteorológica de los próximos días a nivel estatal. Este espacio está avalado por el Instituto Nacional de Meteorología.,Meteorológico,Meteorológico (apto para todos los públicos),https://imgs.nestimg.com/casa_chalet_en_venta_en_carballo_5070018692436938291.jpg
La 1,https://www.tvguia.es/sites/default/files/logo/la-1.png,Lunes 30 de octubre,16:30 - 17:30,Salón de té La Moderna,"Laurita empieza a ampliar sus conocimientos y desempeños en La Moderna a la misma velocidad que su relación con Fernando Collado comienza a despegar, gracias al buen hacer que la joven se gasta con el cine. Paralelamente, Elías cree que las dos notas que se encontró en el local estaban escritas por Laurita para él. Mientras tanto, un descanso de sus obligaciones es lo que necesita Íñigo, solicitándole a don Jaime que le permita ausentarse unos días para así poder ir a visitar el cuartel donde teóricamente estuvo preso su némesis Aguirre. Don Fermín, por su parte, se enfrenta a su propia conciencia por si obró de buena fe o no en el despido de Antonia. Además, Rosario se queda sin una de las escaleras que limpiaba. Entretanto, Luisa tiene que hacer frente a Raimundo a causa de Emilio. Finalmente, Manuel parece ser que no es el que dice ser.",Serie,Serie| Telenovela (+12),https://www.tvguia.es/sites/default/files/styles/200x000/public/program/salon-de-te-la-moderna.jpg?itok=MhHKv2dh
La 1,https://www.tvguia.es/sites/default/files/logo/la-1.png,Lunes 30 de octubre,17:30 - 18:30,La Promesa,"Catalina y Pelayo reciben el pago del primer pedido de las mermeladas y, como las expectativas del negocio son boyantes, los dos lo celebran con alegría. Más tarde, en la intimidad de las cocinas, Catalina termina por confesar a las cocineras que se está enamorando del joven conde. Cruz, por su parte, sufre un nuevo revés porque no solo no ha podido evitar que Margarita se quede con un cuarto de La Promesa, sino que además le ha pedido a Catalina que sea ella quien gestione su parte de la finca. Mientras tanto, Jana está en una complicada encrucijada: Abel le ha pedido que sean novios pero ella sigue enamorada de Manuel. Más tarde comparte sus dudas con María y se plantea aceptar la propuesta del médico para pasar página con el heredero de La Promesa. Finalmente, los ardides de Jimena y Cruz dan resultado: Manuel recibe una carta en la que la Guardia Civil le prohíbe volver a volar y las dos se relamen por su victoria sin que Manuel sospeche nada, hasta que Margarita le quita la venda de los ojos.",Serie,Serie| Telenovela (+12),https://www.tvguia.es/sites/default/files/styles/200x000/public/program/la-promesa.jpg?itok=LAANXZNM
La 1,https://www.tvguia.es/sites/default/files/logo/la-1.png,Lunes 30 de octubre,18:30 - 19:30,El comodín de La 1,"Espacio en el que los concursantes se enfrentan a 10 preguntas, aunque cuentan con la ayuda de siete comodines para intentar dar con la respuesta correcta y mantener el máximo de dinero posible. Los participantes tienen siete posibilidades de premio pero las opciones van menguando a medida que utilizan los comodines o fallan en su respuesta. Además, los aspirantes cuentan con la ayuda de un acompañante que les puede hacer ganar comodines extra en una ronda rápida de preguntas y respuestas y que, puntualmente, les puede ayudar a contestar a una pregunta.",Concurso,Concurso (apto para todos los públicos),https://www.tvguia.es/sites/default/files/styles/200x000/public/program/el-comodin-de-la-1.jpg?itok=EO1lToku
La 1,https://www.tvguia.es/sites/default/files/logo/la-1.png,Lunes 30 de octubre,19:30 - 20:30,El cazador,Espacio de preguntas y respuestas que enfrenta a concursantes anónimos con los rostros más icónicos que han participado en los mejores concursos de televisión de España. Cuatro participantes hacen frente al cazador con el objetivo de conseguir llevarse el dinero de la banca antes de que este los atrape.,Concurso,Concurso (apto para todos los públicos),https://www.tvguia.es/sites/default/files/styles/200x000/public/program/el-cazador.jpg?itok=vkU8YxwB
La 1,https://www.tvguia.es/sites/default/files/logo/la-1.png,Lunes 30 de octubre,20:30 - 21:00,Aquí la Tierra,Magacín divulgativo sobre el clima y el planeta.,Divulgativo,Divulgativo (apto para todos los públicos),https://www.tvguia.es/sites/default/files/styles/200x000/public/program/aqui-la-tierra.jpg?itok=ZNIwx1AC
La 1,https://www.tvguia.es/sites/default/files/logo/la-1.png,Lunes 30 de octubre,21:00 - 21:55,Telediario 2,"Incluye El tiempo. Espacio dedicado a la información de actualidad nacional, internacional y deportiva.",Informativo,Informativo| Noticias (apto para todos los públicos),https://imgs.nestimg.com/casa_chalet_en_venta_en_carballo_5070018692436938291.jpg
La 1,https://www.tvguia.es/sites/default/files/logo/la-1.png,Lunes 30 de octubre,21:55 - 22:45,4 estrellas,"Javier no para de darle vueltas a lo sucedido la noche anterior con Laura. Ainhoa, por su parte, recibe una mala noticia que la lleva a tomar medidas respecto a su relación con Luz. Paralelamente, a pocos días de la boda, el exclusivo vestido de novia de Marta se extravía. Finalmente, Julio recibe una visita inesperada.",Serie,Serie| Comedia (+12),https://www.tvguia.es/sites/default/files/styles/200x000/public/program/4-estrellas.jpg?itok=Lfv7S3rW
La 1,https://www.tvguia.es/sites/default/files/logo/la-1.png,Lunes 30 de octubre,22:45,El Conquistador,"Aires de cambio surcan los Haitises: los capitanes son llamados a liderar la prueba de inmunidad, que se titula Asalto al paredón yumar. Se trata de un juego que va a volver a suscitar críticas por parte de un equipo que se resiste a aceptar su derrota. Además, la asamblea que tiene lugar en esta entrega tiene más valor que nunca y la inmunidad es el objeto más codiciado, ya que las reglas del juego han sufrido cambios que van a afectar a participantes y capitanes.",Reality Show,Reality Show (+16),https://www.tvguia.es/sites/default/files/styles/200x000/public/program/el-conquistador.jpg?itok=867slvDb
La 2,https://www.tvguia.es/sites/default/files/logo/la-2.png,Lunes 30 de octubre,0:15 - 00:50,Versión española: coloquio,En el coloquio participan la directora Lara Izaguirre y las actrices Ane Pikaza y Naiara Carmona.,Actualidad televisiva,Actualidad televisiva (+7),https://imgs.nestimg.com/casa_chalet_en_venta_en_carballo_5070018692436938291.jpg
La 2,https://www.tvguia.es/sites/default/files/logo/la-2.png,Lunes 30 de octubre,0:50 - 02:20,Todos están muertos,"Lupe formaba con su hermano Diego el grupo Groenlandia, cuyo primer disco se convirtió en un éxito arrollador. Ahora la agorafobia no le permite ni siquiera salir a comprar los ingredientes que necesita para cocinar. Menos mal que su madre, Paquita, está ahí para cuidarla. El problema es que a Paquita le acaban de decir que va a morir.",Cine,Cine| Drama (apto para todos los públicos)| España| 2014,https://www.tvguia.es/sites/default/files/styles/200x000/public/program/todos-estan-muertos.jpg?itok=mbuuiZDN
La 2,https://www.tvguia.es/sites/default/files/logo/la-2.png,Lunes 30 de octubre,2:20 - 02:55,Operación Brooklyn,"5 de noviembre de 2021: es un tormentoso viernes por la noche en el aeropuerto de Palma de Mallorca, cuando la torre de control tiene conocimiento de que el comandante del vuelo MAC437 de la compañía Air Arabia solicita aterrizar de emergencia, dado que un pasajero tiene un coma diabético. El vuelo había salido de la ciudad más poblada de Marruecos, Casablanca, con destino a Estambul. Después de que una ambulancia lleve al enfermo y a un amigo hacia el hospital de Palma, el avión permanece en la pista con la puerta abierta. La espera tensa los nervios de algunos pasajeros hasta que, en un momento dado, una veintena de jóvenes, 19 marroquíes y un palestino, salen a trompicones, corren por las pistas esquivando aviones que aterrizan y cruzan el perímetro aeroportuario.",Serie documental,Serie documental (+12),https://imgs.nestimg.com/casa_chalet_en_venta_en_carballo_5070018692436938291.jpg
La 2,https://www.tvguia.es/sites/default/files/logo/la-2.png,Lunes 30 de octubre,2:55 - 03:30,Operación Brooklyn,"Los pasajeros que permanecen en el avión siguen sin dar crédito, mientras que los huidos se comunican con sus seres queridos en Marruecos mientas se esconden. En España, los políticos se mueven con desconcierto y los investigadores tratan de encontrar respuestas a las muchas preguntas que se amontonan. Asimismo, la búsqueda de los huidos continúa por toda la isla de Mallorca y se van obteniendo algunos elementos de interés. Pero todo parece cambiar con un hallazgo policial: un texto publicado hace meses en Brooklyn, un grupo de Facebook marroquí en el que coinciden multitud de jóvenes para poner en común sus intereses.",Serie documental,Serie documental (+12),https://imgs.nestimg.com/casa_chalet_en_venta_en_carballo_5070018692436938291.jpg
La 2,https://www.tvguia.es/sites/default/files/logo/la-2.png,Lunes 30 de octubre,3:30 - 04:00,Operación Brooklyn,"La profundización en las motivaciones de los protagonistas permite entender mejor algunos aspectos del inédito hecho ocurrido en el aeropuerto de Palma de Mallorca. Además, el factor de contar con abogados de oficio que no hablan su idioma dificulta la defensa de la veintena de acusados, que se enfrentan a peticiones de cárcel contundentes por un posible delito de sedición. Sin embargo, el abogado de origen marroquí Yassine Labiad va trazando, también gracias a su pasado, una red de detalles que le permiten ser optimista de cara al futuro.",Serie documental,Serie documental (+12),https://imgs.nestimg.com/casa_chalet_en_venta_en_carballo_5070018692436938291.jpg
La 2,https://www.tvguia.es/sites/default/files/logo/la-2.png,Lunes 30 de octubre,4:00 - 05:20,Un último salto,"Abdallah es el fundador del Gaza Parkour Team. Cuando fue invitado a Europa, decidió dejar Gaza para siempre, con el objetivo de convertirse en deportista profesional. Su amigo y compañero de equipo Jehad aún vive segregado en el Strip, donde entrena a los miembros más jóvenes del equipo.",Documental,Documental (+7),https://imgs.nestimg.com/casa_chalet_en_venta_en_carballo_5070018692436938291.jpg
La 2,https://www.tvguia.es/sites/default/files/logo/la-2.png,Lunes 30 de octubre,5:20 - 05:40,La 2 express,Pieza que recupera una parte emitida en alguno de los programas de la cadena.,Zapping,Zapping (apto para todos los públicos),https://imgs.nestimg.com/casa_chalet_en_venta_en_carballo_5070018692436938291.jpg
La 2,https://www.tvguia.es/sites/default/files/logo/la-2.png,Lunes 30 de octubre,5:40 - 06:30,La aventura del saber,Espacio educativo destinado a la formación y la divulgación mediante entrevistas y series documentales.,Cultural,Cultural (apto para todos los públicos),https://imgs.nestimg.com/casa_chalet_en_venta_en_carballo_5070018692436938291.jpg
La 2,https://www.tvguia.es/sites/default/files/logo/la-2.png,Lunes 30 de octubre,6:30 - 06:45,That's English,Programa de aprendizaje del inglés.,Educativo,Educativo (apto para todos los públicos),https://imgs.nestimg.com/casa_chalet_en_venta_en_carballo_5070018692436938291.jpg
La 2,https://www.tvguia.es/sites/default/files/logo/la-2.png,Lunes 30 de octubre,6:45 - 07:00,That's English,Programa de aprendizaje del inglés.,Educativo,Educativo (apto para todos los públicos),https://imgs.nestimg.com/casa_chalet_en_venta_en_carballo_5070018692436938291.jpg
La 2,https://www.tvguia.es/sites/default/files/logo/la-2.png,Lunes 30 de octubre,7:00 - 07:25,Inglés online TVE,Curso de inglés para hispanoparlantes.,Educativo,Educativo (apto para todos los públicos),https://imgs.nestimg.com/casa_chalet_en_venta_en_carballo_5070018692436938291.jpg
La 2,https://www.tvguia.es/sites/default/files/logo/la-2.png,Lunes 30 de octubre,7:25 - 07:30,La 2 express,Pieza que recupera una parte emitida en alguno de los programas de la cadena.,Zapping,Zapping (apto para todos los públicos),https://imgs.nestimg.com/casa_chalet_en_venta_en_carballo_5070018692436938291.jpg
La 2,https://www.tvguia.es/sites/default/files/logo/la-2.png,Lunes 30 de octubre,7:30 - 08:00,Página 2,"El programa visita Cantabria, donde María Oruña sitúa en su libro un asesinato múltiple ocurrido en el Balneario de Puente Viesgo. Además, se dan las claves de por qué El Conde de Montecristo es de lectura obligada.",Literatura,Literatura (apto para todos los públicos),https://imgs.nestimg.com/casa_chalet_en_venta_en_carballo_5070018692436938291.jpg
La 2,https://www.tvguia.es/sites/default/files/logo/la-2.png,Lunes 30 de octubre,8:00 - 08:55,Creadores,"Programa que acompaña a artistas en el proceso de creación de su obra: se conoce cómo surgió la idea, cómo la llevo a cabo y cómo la dio a conocer. En definitiva, muestra cómo son, piensan, sienten, actúan y en qué ambiente se mueven los creadores.",Reportajes,Reportajes (apto para todos los públicos),https://www.tvguia.es/sites/default/files/styles/200x000/public/program/creadores.jpg?itok=Y-1JaWz2
La 2,https://www.tvguia.es/sites/default/files/logo/la-2.png,Lunes 30 de octubre,8:55 - 09:30,El escarabajo verde,"El programa viaja hasta Aguilar de Campoo y Cervera de Pisuerga, Palencia, donde un equipo acompaña a un grupo de científicos para realizar el censo del gato montés, también conocido como Felis silvestris, mamífero carnívoro salvaje de la familia de los félidos y que habita en Eurasia y África.",Medio ambiente,Medio ambiente (apto para todos los públicos),https://imgs.nestimg.com/casa_chalet_en_venta_en_carballo_5070018692436938291.jpg
La 2,https://www.tvguia.es/sites/default/files/logo/la-2.png,Lunes 30 de octubre,9:30 - 09:55,Aquí hay trabajo,Programa divulgativo que aborda temas relacionados con el mundo laboral y empresarial.,Empleo,Empleo (apto para todos los públicos),https://imgs.nestimg.com/casa_chalet_en_venta_en_carballo_5070018692436938291.jpg
La 2,https://www.tvguia.es/sites/default/files/logo/la-2.png,Lunes 30 de octubre,9:55 - 10:55,La aventura del saber,Espacio educativo destinado a la formación y la divulgación mediante entrevistas y series documentales.,Cultural,Cultural (apto para todos los públicos),https://imgs.nestimg.com/casa_chalet_en_venta_en_carballo_5070018692436938291.jpg
La 2,https://www.tvguia.es/sites/default/files/logo/la-2.png,Lunes 30 de octubre,10:55 - 11:20,El bosque protector,"Cuando alguien llega por primera vez a las dunas del golfo de Rosas, lo último que puede pensar es que el bosque que discurre paralelo a la costa es fruto de la mano del hombre.",Serie documental,Serie documental (apto para todos los públicos),https://imgs.nestimg.com/casa_chalet_en_venta_en_carballo_5070018692436938291.jpg
La 2,https://www.tvguia.es/sites/default/files/logo/la-2.png,Lunes 30 de octubre,11:20 - 12:05,Documenta2,"; En la mente de Agatha Christie: Solo Shakespeare y la Biblia han superado en ventas a la escritora Agatha Christie. Sus cuentos, novelas, piezas teatrales y, sobre todo, su archivo personal, en el que se han encontrado textos caóticos y grabaciones de sus testimonios, ayudan a componer los detalles de la personalidad de esta mujer.",Sin datos,(apto para todos los públicos),https://www.tvguia.es/sites/default/files/styles/200x000/public/program/documenta2_2.jpg?itok=xAyWBKxg
La 2,https://www.tvguia.es/sites/default/files/logo/la-2.png,Lunes 30 de octubre,12:05 - 13:00,El reino del Volga,"El Volga es un mito, un río único de superlativos y la línea de vida natural de Rusia. Con una longitud de más de 3.500 kilómetros, es el río más potente y rico en agua de Europa.",Serie documental,Serie documental (apto para todos los públicos),https://www.tvguia.es/sites/default/files/styles/200x000/public/program/el-reino-del-volga.jpg?itok=AG8mRtnV
La 2,https://www.tvguia.es/sites/default/files/logo/la-2.png,Lunes 30 de octubre,13:00 - 14:25,Mañanas de cine: Texas Lady,Prudence se desplaza a un aislado pueblo de Texas donde ha heredado un periódico local. Allí encuentra el lugar gobernado por los dos hombres que arrebataron la tierra a los indios.,Cine,Cine| Western (apto para todos los públicos)| USA| 1955,https://www.tvguia.es/sites/default/files/styles/200x000/public/program/mananas-de-cine-texas-lady.jpg?itok=35y4FB4S
La 2,https://www.tvguia.es/sites/default/files/logo/la-2.png,Lunes 30 de octubre,14:25 - 14:45,Sin equipaje,"El programa viaja al Sáhara, el desierto más grande y caluroso de la tierra, que cubre una gran parte del norte de África y en él se alternan las dunas de arena y los paisajes pedregosos.",Serie documental,Serie documental (apto para todos los públicos),https://www.tvguia.es/sites/default/files/styles/200x000/public/program/sin-equipaje_1.jpg?itok=29ujHL-B
La 2,https://www.tvguia.es/sites/default/files/logo/la-2.png,Lunes 30 de octubre,14:45 - 15:45,Las recetas de Julie,"Julie invita a descubrir un país imaginario, Rabelasia, con buena comida, vinos fáciles de beber y una cultura alegre que se sitúa en torno a los lugares donde nació y vivió a finales del siglo XV François Rabelais, en Indre y Loira.",Serie documental,Serie documental (apto para todos los públicos),https://www.tvguia.es/sites/default/files/styles/200x000/public/program/las-recetas-de-julie_3.jpg?itok=mhYBX0Uk
La 2,https://www.tvguia.es/sites/default/files/logo/la-2.png,Lunes 30 de octubre,15:45 - 16:30,Saber y ganar,Concurso diario en el que los participantes deben demostrar sus conocimientos y agilidad mental a la hora de contestar a un auténtico bombardeo de preguntas.,Concurso,Concurso (apto para todos los públicos),https://www.tvguia.es/sites/default/files/styles/200x000/public/program/saber-y-ganar.jpg?itok=-qBAy4xc
La 2,https://www.tvguia.es/sites/default/files/logo/la-2.png,Lunes 30 de octubre,16:30 - 18:05,Grandes documentales,"; Zambia salvaje: Mitos de África.Entrega que explora algunas de las historias, mitos y leyendas sobre animales de África y descubre que, aunque la mayoría son fantasiosas, muchas contienen lo que ahora se sabe que es verdad científica; Las tierras del lejano norte: El día polar.El corto verano escandinavo obliga a los animales a criar a su prole lo antes posible. Paralelamente, algunas plantas, sin tiempo para desarrollarse, interrumpen su proceso hasta el verano siguiente. Todos aquí están adaptados a las condiciones más frías y hostiles y, en verano, a un calor extremo sin descanso.",Sin datos,(apto para todos los públicos),https://www.tvguia.es/sites/default/files/styles/200x000/public/program/grandes-documentales_1.jpg?itok=yN_my6El
La 2,https://www.tvguia.es/sites/default/files/logo/la-2.png,Lunes 30 de octubre,18:05 - 19:05,Documenta2,"; Microbiota: los fabulosos poderes del intestino: Escondidas en lo profundo de los intestinos, 100.000 billones de bacterias mantienen saludables a los humanos al producir una variedad de moléculas. Aunque son invisibles a simple vista, podrían revolucionar el futuro de la medicina.",Sin datos,(+7),https://www.tvguia.es/sites/default/files/styles/200x000/public/program/documenta2_3.jpg?itok=l_c03rQw
La 2,https://www.tvguia.es/sites/default/files/logo/la-2.png,Lunes 30 de octubre,19:05 - 19:25,Las islas griegas con Julia Bradbury,"Julia visita la majestuosa y escarpada isla de Creta, alejándose de la ruta turística y adentrándose en su paisaje salvaje y su rica historia.",Serie documental,Serie documental (apto para todos los públicos),https://www.tvguia.es/sites/default/files/styles/200x000/public/program/las-islas-griegas-con-julia-bradbury.jpg?itok=dg9EIQ1P
La 2,https://www.tvguia.es/sites/default/files/logo/la-2.png,Lunes 30 de octubre,19:25 - 19:55,Página 2,"Óscar López entrevista al ganador del Premio Nobel de Literatura de 2021, Abdulzarak Gurnah, por su novela El desertor. A continuación, analiza cómo Peter Orner explica en su libro Sigo sin saber de ti cómo ciertos libros le han servido en diferentes momentos de su vida. Además, Júlia Sardà muestra cómo ha ilustrado La madrina muerte.",Literatura,Literatura (apto para todos los públicos),https://imgs.nestimg.com/casa_chalet_en_venta_en_carballo_5070018692436938291.jpg
La 2,https://www.tvguia.es/sites/default/files/logo/la-2.png,Lunes 30 de octubre,19:55 - 20:20,Culturas 2,"Espacio que cuenta la agenda cultural enfocándola como una forma de conocer, entender y emocionarse con el mundo. El programa engloba todo el arte de crear y de conocer prestando especial atención a la ciencia, las tendencias, tanto locales como universales, y las novedades, tanto de las ciudades como de los pueblos. Además se incluyen entrevistas, debates, crónicas, recomendaciones, clubes de lectura y cultura digital.",Cultural,Cultural (apto para todos los públicos),https://imgs.nestimg.com/casa_chalet_en_venta_en_carballo_5070018692436938291.jpg
La 2,https://www.tvguia.es/sites/default/files/logo/la-2.png,Lunes 30 de octubre,20:20 - 21:15,Las recetas de Julie,"Julie está en Boulogne-sur-Mer, cerca del Pas-de-Calais, frente al Canal de la Mancha, donde prepara tres recetas de la zona.",Serie documental,Serie documental (apto para todos los públicos),https://www.tvguia.es/sites/default/files/styles/200x000/public/program/las-recetas-de-julie_4.jpg?itok=XyfSMfPr
La 2,https://www.tvguia.es/sites/default/files/logo/la-2.png,Lunes 30 de octubre,21:15 - 22:00,Casas de ensueño,"En Stanzach, dos profesionales de la construcción han convertido una antigua cabaña de caza en su hogar. Mientras tanto, en Berlín, un matrimonio de empresarios han transformado una antigua planta de producción en un acogedor loft.",Serie documental,Serie documental (apto para todos los públicos),https://www.tvguia.es/sites/default/files/styles/200x000/public/program/casas-de-ensueno.jpg?itok=1_HcgPvd
La 2,https://www.tvguia.es/sites/default/files/logo/la-2.png,Lunes 30 de octubre,22:00 - 23:50,Días de cine clásico: Psicosis,"Tras apoderarse de 40.000 dólares en la empresa donde trabaja, Marion Crane se ve obligada a pasar la noche en un ínfimo motel regentado por un tímido joven llamado Norman Bates.",Cine,Cine| Suspense (+13)| USA| 1960,https://www.tvguia.es/sites/default/files/styles/200x000/public/program/dias-de-cine-clasico-psicosis.jpg?itok=DaeOmBIE
La 2,https://www.tvguia.es/sites/default/files/logo/la-2.png,Lunes 30 de octubre,23:50,LateXou con Marc Giró,"Marc Giró recibe a la actriz Macarena Gómez y al actor David Verdaguer, que hablan de sus trabajos más recientes en televisión y cine. Además, el programa incluye la sección de la guionista y humorista Isa Calderón, que analiza una de las míticas escenas de Los Puentes de Madison, y la actuación en el plató de la artista Sofía Ellar.",Late show,Late show (+12),https://imgs.nestimg.com/casa_chalet_en_venta_en_carballo_5070018692436938291.jpg
Antena 3,https://www.tvguia.es/sites/default/files/logo/antena-3.png,Lunes 30 de octubre,1:25 - 03:00,Secretos de familia,"Ilgaz y Ceylin son dos desconocidos cuyos caminos se cruzan para siempre de manera inesperada: a raíz de un asesinato, los dos empiezan a trabajar juntos para dar con el asesino. Una situación que no han buscado y ha surgido por accidente, pero que provoca que su vida quede ligada de manera permanente.",Serie,Serie| Telenovela (+12),https://www.tvguia.es/sites/default/files/styles/200x000/public/program/secretos-de-familia_2.jpg?itok=HIcUnfBu
Antena 3,https://www.tvguia.es/sites/default/files/logo/antena-3.png,Lunes 30 de octubre,3:00 - 03:45,Live Casino,"Concurso nocturno para que los espectadores puedan jugar como si estuvieran en el casino desde casa. La ruleta, el blackjack o el punto y banca son algunos de los juegos disponibles.",Entretenimiento,Entretenimiento (+18),https://imgs.nestimg.com/casa_chalet_en_venta_en_carballo_5070018692436938291.jpg
Antena 3,https://www.tvguia.es/sites/default/files/logo/antena-3.png,Lunes 30 de octubre,3:45 - 04:30,Play Uzu Nights,"Programa donde se conocen las funcionalidades, ventajas y juegos del casino Play Uzu.",Entretenimiento,Entretenimiento| Otros (+18),https://www.tvguia.es/sites/default/files/styles/200x000/public/program/play-uzu-nights_1.jpg?itok=JBBsJJ-D
Antena 3,https://www.tvguia.es/sites/default/files/logo/antena-3.png,Lunes 30 de octubre,4:30 - 05:30,La tienda de Galería del Coleccionista,Espacio promocional de venta.,Promocional,Promocional (apto para todos los públicos),https://imgs.nestimg.com/casa_chalet_en_venta_en_carballo_5070018692436938291.jpg
Antena 3,https://www.tvguia.es/sites/default/files/logo/antena-3.png,Lunes 30 de octubre,5:30 - 06:00,Minutos musicales,Música en directo interpretada por artistas de primer nivel. Un espacio pensado y diseñado para los amantes de la música.,Musical,Musical (apto para todos los públicos),https://www.tvguia.es/sites/default/files/styles/200x000/public/program/minutos-musicales_5.jpg?itok=QjAqZaSp
Antena 3,https://www.tvguia.es/sites/default/files/logo/antena-3.png,Lunes 30 de octubre,6:00 - 06:15,"Remescar, cosmética al instante",Espacio promocional de venta.,Promocional,Promocional (+12),https://imgs.nestimg.com/casa_chalet_en_venta_en_carballo_5070018692436938291.jpg
Antena 3,https://www.tvguia.es/sites/default/files/logo/antena-3.png,Lunes 30 de octubre,6:15 - 08:55,Las noticias de la mañana,Incluye Deportes y El tiempo. Espacio dedicado a la información de actualidad.,Informativo,Informativo| Noticias (apto para todos los públicos),https://imgs.nestimg.com/casa_chalet_en_venta_en_carballo_5070018692436938291.jpg
Antena 3,https://www.tvguia.es/sites/default/files/logo/antena-3.png,Lunes 30 de octubre,8:55,Espejo público,"Espacio de actualidad que incluye varias secciones, reportajes y entrevistas.",Magacín,Magacín (+16),https://imgs.nestimg.com/casa_chalet_en_venta_en_carballo_5070018692436938291.jpg
